latitude,longitude,depth,mag,nst,dmin,rms,horizontalError,depthError,magError,magNst
42.4544,144.2913,81.265,5.0,116,0.95,0.63,7.96,6.373,0.057,99
50.9438,159.9106,10.0,4.1,19,2.224,1.05,11.34,1.98,0.135,15
52.2334,160.1285,38.225,4.3,25,1.199,0.68,9.79,7.469,0.125,19
19.0323,145.9364,145.324,4.3,22,3.773,1.02,15.52,1.401,0.126,18
-55.7008,-29.2896,76.67,4.5,20,4.382,0.7,12.32,10.024,0.121,20
50.5956,157.9756,35.0,4.8,76,2.467,0.55,9.98,1.919,0.07,62
51.7882,159.5901,33.285,4.1,22,1.365,0.58,13.46,9.094,0.14,14
-26.7508,-176.2161,10.0,4.6,20,9.586,0.83,11.71,1.842,0.137,16
16.501,-59.5122,10.0,4.9,76,1.503,0.73,8.24,1.867,0.032,309
51.6928,160.4683,10.0,4.7,21,2.211,0.69,10.24,1.95,0.129,18
41.9173,81.9796,10.0,4.5,59,2.318,0.55,7.32,1.901,0.088,38
42.0602,139.5657,190.876,4.6,117,1.698,0.66,7.41,7.002,0.055,98
30.4765,81.1429,19.232,4.2,26,8.685,0.62,12.04,6.089,0.121,19
51.2059,158.6169,41.411,4.2,37,1.82,0.87,11.1,8.594,0.096,30
-19.2739,-177.5505,559.03,4.3,72,4.041,1.01,13.24,6.758,0.085,39
52.1062,160.4997,10.0,4.9,63,1.456,0.82,9.21,1.89,0.052,115
-10.2401,161.3778,84.234,4.3,42,1.619,0.65,10.05,7.075,0.138,15
-0.7281,124.6327,58.426,4.5,39,1.887,1.06,5.96,9.749,0.113,23
-2.0432,139.0376,30.792,4.9,57,1.033,0.58,5.81,5.153,0.076,55
51.7803,160.3074,10.0,4.5,91,1.607,0.61,9.97,1.906,0.057,90
3.2052,-31.2178,10.0,4.6,16,20.249,0.36,11.27,1.908,0.152,13
-21.1742,-175.5954,125.013,4.5,33,6.674,0.82,13.53,6.894,0.107,26
52.779,159.558,80.64,4.0,17,1.172,0.91,12.47,8.457,0.164,10
