latitude,longitude,depth,mag,nst,dmin,rms,horizontalError,depthError,magError,magNst
-16.6866,-172.1765,10.0,5.2,65,8.108,1.02,12.11,1.807,0.029,390
17.2447,147.2647,32.167,4.7,119,2.445,1.22,10.14,3.13,0.048,133
-12.5365,167.0174,201.186,4.7,147,2.899,0.5,9.86,5.901,0.038,218
-6.3263,151.9229,10.0,4.3,17,2.135,0.83,13.49,1.97,0.148,13
-20.1311,168.4342,10.0,4.8,40,2.635,0.97,9.4,1.885,0.101,31
-10.9112,164.88,10.0,4.6,18,5.044,1.05,10.14,1.916,0.173,10
32.1694,87.9985,10.0,4.4,63,3.643,0.42,11.82,1.877,0.071,57
35.291,70.5468,106.502,4.1,38,3.393,0.98,11.46,10.345,0.117,21
51.138,159.7792,10.0,4.9,39,2.013,0.91,11.05,1.955,0.095,35
-5.0562,151.1592,141.886,4.2,34,1.14,0.72,11.26,3.116,0.1,28
-14.9266,166.7213,33.262,4.9,39,0.696,1.12,5.53,5.021,0.084,44
13.1322,50.1725,10.0,4.4,21,7.333,0.87,12.7,1.886,0.143,14
52.4134,160.5197,10.0,4.6,49,1.291,0.81,5.56,1.819,0.069,64
39.4926,143.3176,10.0,4.4,34,2.159,0.66,8.22,1.915,0.114,22
52.8384,160.9578,27.95,5.3,99,1.409,0.88,11.45,5.834,0.032,322
-5.9341,147.6485,92.875,4.6,63,3.482,0.74,7.6,7.686,0.066,69
7.1963,127.0669,42.593,4.3,35,1.482,1.08,7.88,6.658,0.104,26
4.7615,126.568,54.349,4.4,56,1.086,0.91,5.71,7.579,0.083,48
34.5635,136.8457,337.168,4.8,98,0.799,0.64,7.34,3.531,0.024,530
16.362,-95.1391,53.49,4.5,91,1.345,1.19,6.55,9.322,0.044,153
-18.0579,-177.9631,628.268,4.0,38,2.993,0.41,18.44,7.194,0.123,18
52.3476,160.5712,27.555,4.8,82,1.351,1.02,10.37,5.7,0.038,214
36.45,71.1195,145.531,4.1,29,2.154,1.12,9.58,15.174,0.185,8
37.3898,141.8091,47.295,4.3,23,3.007,1.21,8.67,7.403,0.148,13
-19.6884,-177.7917,407.626,4.4,52,4.181,0.62,9.77,6.17,0.081,44
-21.2037,168.5192,10.0,4.9,33,1.72,0.46,4.52,1.909,0.12,22
50.0206,159.3567,10.0,4.4,45,3.039,0.65,9.43,1.884,0.1,29
-7.4534,127.9679,114.718,4.3,17,6.196,0.48,12.37,10.048,0.16,11
54.4463,-159.9997,10.0,4.0,56,0.453,0.78,5.36,1.941,0.183,8
-36.253,52.4992,10.0,4.5,20,12.2,0.76,13.87,1.906,0.135,16
-1.2716,-77.6039,186.918,4.5,75,0.475,0.74,8.05,2.115,0.054,103
29.1498,129.696,10.0,4.4,38,2.441,0.55,8.07,1.91,0.114,22
13.3807,145.5516,74.932,4.4,57,0.696,0.54,8.56,7.22,0.081,47
43.7834,138.3116,253.814,4.0,37,3.11,0.67,8.33,7.335,0.111,22
52.4104,160.2854,35.0,4.4,43,1.169,1.17,8.89,1.938,0.09,35
56.1117,163.392,41.521,4.1,20,4.146,0.47,12.44,9.854,0.145,13
-21.716,-69.086,94.089,4.1,16,0.165,0.41,3.96,8.008,0.213,6
51.4268,159.555,28.582,4.4,31,1.693,0.69,9.95,5.95,0.107,25
51.9929,161.3522,10.0,4.6,121,1.947,0.54,9.63,1.886,0.052,113
-6.1493,124.299,619.672,4.3,71,1.979,0.93,9.44,6.272,0.079,46
-6.1321,105.834,161.069,4.3,32,0.809,1.12,8.91,4.987,0.16,14
52.006,160.318,10.0,4.1,31,1.441,0.95,9.96,1.911,0.1,30
50.255,158.4461,18.756,4.7,64,2.775,0.68,8.74,4.082,0.072,59
42.3604,81.1837,10.0,4.2,10,1.58,0.67,6.27,1.931,0.236,5
31.5239,50.1367,10.0,4.5,46,5.102,0.84,9.62,1.914,0.086,39
-10.4725,123.827,10.0,4.1,17,0.834,0.33,7.11,1.941,0.214,6
53.588,-156.2966,10.0,3.9,42,2.272,0.65,7.68,1.958,0.172,9
23.1183,120.6686,10.0,5.1,198,0.185,0.49,5.04,1.756,0.038,223
39.4037,143.6854,10.0,4.0,23,2.44,0.66,7.08,1.902,0.173,9
-15.7213,167.8704,197.755,4.7,40,0.698,0.73,10.52,2.281,0.102,29
50.7666,157.0087,66.596,5.0,106,2.384,0.71,9.0,5.992,0.023,612
42.8127,146.4565,35.0,4.2,18,2.57,1.07,11.23,1.99,0.2,7
-0.2467,99.7911,100.254,4.3,26,3.047,1.15,13.77,9.898,0.125,19
36.7398,71.1247,241.348,4.0,21,1.907,0.71,7.08,10.621,0.212,6
51.6238,159.3358,38.135,4.1,45,1.464,0.62,10.94,8.027,0.086,37
49.9008,155.8886,76.286,4.2,51,3.405,0.51,11.11,1.782,0.081,43
50.9371,157.3459,92.599,4.7,63,2.185,1.21,9.84,7.311,0.074,56
-7.3325,128.8388,135.148,4.3,11,5.122,0.57,11.34,13.874,0.265,4
51.9803,159.1864,59.406,4.0,31,1.095,0.58,9.8,7.566,0.119,19
-7.1165,114.0577,9.264,4.2,23,1.348,0.81,3.19,4.733,0.152,14
-6.0832,102.9046,10.0,4.5,26,1.647,0.53,9.28,1.906,0.124,19
52.3341,160.7572,10.0,5.2,61,1.457,0.73,10.46,1.882,0.068,72
51.5784,178.4737,76.757,4.0,39,0.359,0.72,5.11,4.446,0.15,12
53.1238,161.6525,10.0,4.5,70,1.814,0.69,9.57,1.887,0.068,64
53.1484,161.3976,10.0,4.2,19,1.662,0.37,15.7,1.983,0.2,8
50.3822,157.6686,35.163,4.4,47,2.715,0.72,11.49,7.796,0.062,75
49.8161,156.0027,73.355,4.2,47,3.463,0.62,13.19,8.162,0.082,41
24.2883,94.3996,35.0,4.2,25,3.105,0.68,14.81,1.975,0.121,20
-15.0016,-173.3144,10.0,4.6,22,1.839,0.22,9.93,1.485,0.141,15
-5.8278,-50.5412,10.0,4.6,29,0.799,1.03,4.13,1.902,0.078,49
51.3262,161.0457,10.0,3.9,17,2.251,0.43,8.15,1.95,0.121,18
52.4002,160.8008,31.58,4.2,16,1.45,1.05,11.88,9.058,0.2,7
9.9192,-70.6755,10.0,4.9,61,1.03,1.11,7.28,1.871,0.075,55
50.6641,159.9504,10.0,4.4,61,2.497,0.64,6.78,1.802,0.073,54
51.4325,159.4207,35.0,4.1,16,1.662,0.77,10.01,1.925,0.145,13
53.0113,160.7563,38.57,5.0,89,1.273,0.81,10.89,6.5,0.027,438
