latitude,longitude,depth,mag,nst,dmin,rms,horizontalError,depthError,magError,magNst
-57.8235,157.5935,10.0,4.2,16,3.417,0.38,15.27,1.929,0.16,11
-59.3519,-24.8794,10.0,4.5,24,25.209,0.93,12.16,1.942,0.108,25
52.9554,160.8155,36.066,4.4,56,1.311,0.95,8.93,8.239,0.081,46
52.8444,160.797,10.0,4.1,18,1.312,1.21,8.32,1.935,0.198,8
51.8472,159.4575,59.483,5.0,84,1.278,0.52,10.03,7.087,0.053,115
-6.2371,151.4888,10.0,4.7,20,2.141,0.52,13.4,1.909,0.091,40
51.542,159.5575,36.094,4.5,66,1.585,0.74,9.01,6.941,0.074,53
9.2996,125.3861,10.0,4.5,48,2.224,0.64,11.96,1.875,0.087,45
14.0178,145.0371,171.817,4.0,25,0.456,0.83,13.24,6.076,0.122,18
36.6789,71.3884,155.622,4.3,44,1.85,0.53,8.83,9.805,0.09,35
53.2628,159.8955,61.396,4.2,23,0.788,1.16,10.14,7.889,0.146,13
0.9916,120.5479,596.654,4.6,78,2.822,0.71,10.96,8.136,0.055,100
-28.2354,-178.6309,10.0,4.8,26,1.18,0.52,10.38,1.851,0.107,27
29.9855,131.0793,34.786,4.5,39,1.612,0.45,8.07,6.279,0.121,20
-6.096,142.6566,10.0,4.4,21,3.234,0.73,7.91,1.937,0.155,12
51.6753,159.1235,35.0,4.2,57,1.381,0.72,10.16,1.943,0.08,43
43.469,147.5281,41.217,5.1,168,3.632,0.55,9.48,5.582,0.044,168
-2.1741,138.8715,35.0,4.8,48,0.844,0.85,6.57,1.903,0.082,46
4.091,125.8929,155.742,4.1,22,0.76,0.79,10.56,7.871,0.145,15
-26.9364,179.1625,540.765,4.3,33,10.619,0.37,15.96,11.09,0.102,27
51.5226,157.9347,64.581,4.3,25,1.566,0.52,9.23,8.021,0.125,18
4.7394,97.0968,13.532,4.2,16,0.508,0.68,5.84,5.606,0.167,10
51.5085,159.3931,35.0,4.6,43,1.585,0.87,11.01,1.934,0.091,36
27.1252,140.1384,478.222,4.3,142,1.824,0.64,10.65,6.751,0.049,120
-24.2968,-179.9884,533.552,4.5,124,5.261,1.16,10.97,6.126,0.049,132
52.8071,160.4153,35.0,4.2,37,1.091,0.72,12.26,1.969,0.1,28
-17.6558,-178.7958,540.547,4.1,26,14.691,0.71,14.25,8.975,0.109,23
-49.3989,30.5333,10.0,4.3,14,14.599,0.21,11.71,1.854,0.161,11
53.9219,-164.5049,18.727,3.4,32,0.586,0.39,3.96,6.888,0.201,6
53.7059,160.6066,43.516,4.2,13,1.357,0.41,12.42,14.876,0.215,6
7.4751,127.2201,10.0,4.3,29,1.677,1.02,8.35,1.902,0.119,20
41.0006,141.958,67.663,4.2,50,0.709,0.39,6.38,5.448,0.097,30
12.1794,-88.1898,35.0,4.4,43,1.288,0.59,9.39,2.002,0.081,44
9.9307,-70.7656,20.305,4.5,95,1.047,0.69,5.73,4.981,0.048,130
50.4088,157.936,10.0,4.5,37,2.656,1.01,12.58,1.907,0.057,92
24.2883,94.3996,35.0,4.2,25,3.105,0.68,14.81,1.975,0.121,20
21.6881,144.4612,83.446,4.4,36,5.769,0.62,11.67,6.155,0.111,23
36.2597,69.7281,158.58,4.1,26,1.807,1.09,6.58,14.377,0.233,5
-27.861,-178.2142,10.0,4.6,16,1.402,0.89,6.1,1.916,0.158,13
52.4138,160.1102,51.517,4.2,25,1.623,0.63,13.34,9.04,0.132,17
42.0202,-126.1152,10.0,3.7,63,1.345,0.71,8.09,2.011,0.29,3
51.9466,159.7344,45.632,4.1,33,1.266,0.48,9.28,8.52,0.107,24
53.0656,160.7984,35.0,4.2,18,1.298,0.89,11.83,1.982,0.199,8
13.063,145.8602,10.0,5.0,133,1.098,0.6,7.36,1.87,0.042,184
-57.3909,-67.7026,10.0,4.5,28,2.465,0.62,12.68,1.923,0.124,19
2.8603,-31.2444,10.0,4.9,51,14.194,0.44,6.17,1.84,0.061,84
-26.6535,-175.638,10.0,4.5,20,9.195,0.44,7.67,1.895,0.14,15
53.4249,-161.7561,21.608,4.4,66,1.585,0.76,5.05,4.985,0.072,56
10.1964,126.1748,10.0,4.5,36,3.162,0.69,11.45,1.898,0.106,26
50.8384,158.7659,10.0,4.5,63,2.367,0.82,8.79,1.902,0.068,68
39.4338,143.4883,10.0,4.4,38,2.299,0.81,5.47,1.899,0.115,22
51.4867,16.0497,5.0,4.5,36,1.151,0.79,5.58,1.898,0.128,18
49.9056,158.961,10.0,4.6,72,3.128,0.6,8.67,1.879,0.067,67
52.7318,160.1886,35.0,4.3,56,0.977,0.85,9.86,1.936,0.078,46
-6.357,147.6044,66.178,4.7,49,3.06,0.68,7.92,7.136,0.092,36
-18.0983,-173.621,35.0,4.3,12,3.636,0.38,8.25,1.878,0.168,10
8.8826,126.3296,85.642,4.3,25,1.949,0.57,15.72,6.969,0.129,17
-2.1736,139.1162,35.0,4.8,48,1.086,0.79,5.39,0.311,0.075,54
51.418,161.1206,10.0,4.3,73,2.212,1.03,5.43,1.724,0.068,62
52.9126,160.6553,35.0,4.1,25,1.218,0.65,9.96,1.983,0.124,18
