latitude,longitude,depth,mag,nst,dmin,rms,horizontalError,depthError,magError,magNst
-8.1718,-75.8205,10.0,4.9,65,3.117,0.75,9.33,1.885,0.05,127
52.4048,160.6361,11.326,4.5,44,1.358,0.86,9.76,5.048,0.053,103
41.7454,88.5827,10.0,4.9,105,6.3,0.58,8.19,1.779,0.07,64
21.4488,96.0769,10.0,4.3,20,1.108,0.49,6.23,1.931,0.201,7
-55.3315,-27.9668,26.371,4.6,45,5.04,0.92,11.84,4.892,0.099,35
49.7391,157.562,10.0,4.5,88,3.359,0.72,9.91,1.881,0.055,96
48.9237,153.6849,161.796,4.4,47,4.896,0.43,12.24,7.739,0.081,43
51.4935,159.882,32.936,4.3,19,1.709,0.81,9.31,6.917,0.177,11
-18.7412,168.8691,167.308,4.5,30,3.643,0.61,9.31,8.551,0.109,25
52.1061,160.6091,10.0,4.2,11,1.508,0.4,12.12,1.965,0.216,6
51.8969,178.568,98.161,3.7,36,0.059,0.57,9.7,9.228,0.119,20
54.1583,-161.3362,35.0,3.3,18,1.222,0.78,5.36,1.982,0.183,7
44.1537,146.5987,102.72,4.4,53,2.884,0.62,10.51,8.051,0.08,46
-29.3547,-68.2498,24.5,4.3,27,1.721,0.63,5.75,6.438,0.267,4
51.5754,157.8617,87.774,4.5,32,1.529,0.97,11.3,7.793,0.1,29
-52.9739,22.0891,10.0,4.6,15,20.603,0.75,13.45,1.522,0.151,14
51.9546,-175.4017,75.311,3.5,42,0.325,0.54,8.58,7.258,0.095,27
14.7856,-91.0593,169.27,4.3,28,1.52,0.75,10.97,13.509,0.126,18
-2.5975,35.988,10.0,4.4,24,1.931,1.04,7.17,1.925,0.149,13
-2.3449,138.9645,40.796,4.5,44,0.928,0.96,5.79,7.025,0.101,29
33.5257,81.8743,10.0,4.7,91,7.903,0.47,8.89,1.843,0.063,77
41.0148,142.6678,51.628,4.5,64,1.065,0.67,6.32,7.375,0.071,58
-49.016,126.6246,10.0,4.2,15,17.541,0.93,13.07,1.918,0.146,14
73.3425,6.6241,10.0,4.3,31,5.413,1.02,8.6,1.93,0.138,16
52.4486,160.7711,29.521,4.0,20,1.412,0.78,13.51,8.352,0.118,19
0.8917,97.386,10.0,5.3,116,2.359,0.85,7.82,1.755,0.045,163
52.349,159.785,67.488,4.2,21,0.966,0.6,11.34,7.626,0.146,17
51.5881,159.9865,10.0,4.2,17,1.655,1.32,11.75,1.948,0.16,11
42.8127,146.4565,35.0,4.2,18,2.57,1.07,11.23,1.99,0.2,7
54.5416,-159.8941,35.0,3.6,27,0.34,0.75,7.89,1.941,0.144,15
37.0613,71.863,164.169,4.4,27,1.343,0.81,6.12,8.02,0.19,8
52.4248,160.4688,35.0,4.9,24,1.817,0.95,11.53,1.971,0.136,17
49.5385,154.808,105.317,4.0,55,4.008,0.7,12.0,8.266,0.081,44
-23.6383,179.9884,544.334,4.6,53,6.137,0.8,13.16,7.03,0.043,162
-17.6163,-178.9715,545.413,4.4,48,1.949,0.68,13.85,9.139,0.084,41
53.3691,159.9343,60.515,4.1,20,0.847,0.87,11.86,14.199,0.151,12
51.253,159.3271,26.563,4.7,44,1.822,0.73,11.05,6.075,0.083,44
-31.5296,-178.1655,35.0,4.3,12,2.27,1.12,11.94,1.982,0.177,9
-0.9676,-21.9632,10.0,4.3,13,10.26,0.96,13.35,1.858,0.169,11
-41.246,-91.0587,10.0,4.4,27,14.345,0.64,9.74,1.922,0.115,22
-2.3293,139.1544,40.0,4.4,27,1.117,1.12,6.6,7.298,0.13,17
35.7227,140.5713,53.007,4.1,15,0.464,0.55,8.31,9.604,0.213,6
2.969,-31.1441,10.0,4.9,44,18.471,0.75,11.84,1.845,0.084,44
54.4877,-160.3001,36.392,3.7,34,0.537,0.74,5.4,7.634,0.191,7
51.9332,161.3322,10.0,5.1,49,2.503,0.84,9.1,1.896,0.109,28
4.2738,125.8902,92.607,4.5,53,0.613,0.96,7.34,6.521,0.078,48
23.7585,90.4588,10.0,4.3,31,4.842,0.81,12.37,1.936,0.122,19
7.1583,127.0591,57.386,4.7,53,1.471,0.97,9.16,7.388,0.084,43
51.7415,158.6828,63.654,4.1,26,1.284,0.74,5.2,7.893,0.127,17
-41.1978,172.5809,6.692,4.3,38,0.374,0.59,4.98,5.568,0.217,6
-4.4037,101.527,36.269,4.4,42,1.425,0.5,9.15,7.493,0.092,34
50.3256,159.0676,10.0,4.4,32,2.714,0.74,8.03,1.566,0.117,21
51.9986,160.378,10.0,4.5,65,1.473,1.37,9.5,1.888,0.069,62
52.4642,160.713,10.0,4.1,20,1.374,0.86,12.51,2.009,0.127,17
-6.0988,130.9364,123.502,4.1,11,1.873,0.59,9.43,4.569,0.302,3
11.2399,140.0978,10.0,4.7,100,5.212,0.7,8.79,1.862,0.06,85
29.2727,129.4856,10.0,4.5,93,2.381,0.53,3.2,1.859,0.062,81
16.5525,-59.4467,10.0,4.2,18,1.572,0.47,10.26,2.006,0.264,4
