latitude,longitude,depth,mag,nst,dmin,rms,horizontalError,depthError,magError,magNst
-9.2397,124.1181,101.893,4.5,22,0.533,0.83,8.17,2.855,0.156,12
51.4567,159.451,33.883,4.5,37,1.645,0.72,10.4,7.074,0.089,37
54.1252,-159.5944,10.0,3.3,88,0.707,0.56,5.69,1.968,0.217,5
51.6034,160.0568,35.0,4.6,17,1.664,0.58,14.11,1.989,0.193,8
46.8926,144.711,382.102,4.2,54,1.338,0.64,12.56,7.46,0.058,83
52.3289,160.1775,38.776,4.3,20,1.161,0.59,9.19,6.467,0.177,9
36.5032,70.7409,210.52,4.0,36,2.278,0.57,7.87,8.772,0.119,19
4.5212,-73.0907,10.0,4.4,13,1.268,0.85,9.42,1.994,0.31,5
9.0513,126.2212,10.0,4.3,19,2.069,0.61,10.54,1.916,0.147,13
-11.9603,166.1371,70.99,5.0,83,3.617,0.99,10.43,7.066,0.067,71
50.6392,158.3678,35.0,4.4,50,2.394,0.92,10.62,1.921,0.065,69
-15.8876,166.5681,10.0,4.3,12,5.119,0.3,12.25,1.98,0.188,8
3.8376,-76.5812,136.419,4.3,20,2.466,0.74,8.46,3.87,0.202,7
53.0425,161.1586,29.721,4.3,33,1.515,0.64,11.81,6.303,0.113,22
7.1631,127.1404,54.048,4.4,29,1.552,1.23,9.79,3.463,0.117,21
-57.6504,-8.7007,10.0,4.4,11,14.287,0.51,15.55,1.193,0.17,10
-30.0437,-177.8004,35.812,4.4,16,0.786,0.45,8.29,16.977,0.149,15
-6.9829,129.5921,150.547,4.1,22,4.827,0.78,10.27,5.309,0.135,15
-15.3811,-73.6813,93.848,4.4,34,4.366,0.61,9.43,10.065,0.114,22
29.1796,87.0157,10.0,5.0,73,3.624,0.75,7.3,1.476,0.044,165
9.2948,93.9639,10.0,4.6,84,5.007,0.53,9.67,1.856,0.067,66
53.0853,160.8313,33.238,4.2,33,1.318,0.7,5.54,7.832,0.11,23
15.1922,-94.5793,10.0,4.5,64,1.582,1.18,5.68,1.856,0.053,103
43.4286,148.1529,10.0,4.6,51,3.942,0.7,9.52,1.896,0.09,37
51.2677,158.9288,28.546,4.6,57,1.767,0.76,7.97,4.093,0.057,91
44.4951,150.1575,10.0,4.2,26,5.442,0.4,16.21,2.002,0.124,18
7.3945,126.8399,56.684,4.9,160,1.292,0.8,7.45,5.44,0.051,121
51.3638,159.2868,31.654,4.5,28,2.002,0.47,12.83,6.443,0.116,22
60.3945,-139.5724,10.0,4.1,41,0.453,0.9,4.46,1.319,0.261,4
-15.0495,-173.5311,10.0,5.0,61,2.038,0.73,9.31,1.435,0.043,175
51.6721,160.7083,10.0,4.2,43,1.851,0.66,9.26,1.94,0.086,37
-0.0062,123.6712,139.433,4.5,53,1.855,0.49,7.47,2.8,0.088,38
65.7888,-37.771,10.0,4.8,69,5.305,0.66,9.98,1.904,0.031,316
-56.2384,-27.361,105.506,4.4,26,5.574,0.91,12.48,7.726,0.112,23
