latitude,longitude,depth,mag,nst,dmin,rms,horizontalError,depthError,magError,magNst
51.3848,159.8739,10.0,4.7,18,1.806,1.0,10.59,1.958,0.158,12
-20.9301,-67.4047,187.696,4.6,45,1.817,1.13,7.1,7.433,0.093,35
39.8297,72.8797,16.723,4.4,62,1.545,0.51,5.41,2.077,0.076,50
-28.147,63.0684,10.0,4.5,21,14.74,0.74,13.31,1.876,0.156,13
13.5155,-92.4205,10.0,4.5,44,1.334,0.88,7.71,1.958,0.041,178
-21.2635,-179.2155,618.221,4.9,139,4.346,0.73,13.04,8.505,0.037,223
52.2064,161.3435,10.0,5.1,116,1.835,0.84,7.77,1.855,0.027,454
-22.581,171.0902,62.341,4.6,25,3.367,1.2,12.49,9.128,0.114,23
51.6021,159.3397,35.0,4.5,72,1.485,1.0,8.69,1.906,0.062,76
24.6834,122.4083,10.0,4.9,50,0.59,0.77,2.87,1.872,0.085,44
52.8287,159.8657,35.0,4.0,24,0.761,1.17,10.91,1.968,0.122,18
53.0776,161.041,10.0,4.5,45,1.444,0.76,9.9,1.921,0.077,50
-22.8151,-66.4749,258.607,4.3,24,1.577,1.4,9.81,7.92,0.142,14
51.8128,159.6095,35.0,4.2,23,1.347,0.73,11.69,1.946,0.132,16
12.8612,-90.9307,10.0,4.4,40,1.525,1.08,9.42,1.997,0.078,47
51.6283,158.9044,35.0,4.2,32,1.406,0.77,8.68,1.947,0.118,20
9.2217,93.8561,10.0,4.6,85,5.014,0.69,9.36,1.854,0.067,67
-33.8323,-72.2216,28.09,4.0,19,0.535,0.49,7.06,9.326,0.231,5
35.8102,32.1868,78.055,4.3,65,1.262,0.84,6.93,9.646,0.099,29
-2.9646,127.3166,46.359,4.1,30,4.459,0.59,7.33,9.652,0.144,13
-6.2884,130.3473,113.112,4.6,25,1.809,0.64,9.53,8.03,0.122,20
7.0882,127.5859,10.0,4.0,21,1.992,0.56,5.14,1.836,0.164,11
-18.0983,-173.621,35.0,4.3,12,3.636,0.38,8.25,1.878,0.168,10
