latitude,longitude,depth,mag,nst,dmin,rms,horizontalError,depthError,magError,magNst
29.3411,129.467,10.0,4.7,55,2.322,0.65,7.49,1.879,0.055,100
-5.2351,151.4657,142.336,4.2,28,1.249,0.94,11.52,7.917,0.11,23
-32.8357,-178.1414,10.0,4.4,13,3.567,1.11,14.67,1.951,0.161,11
51.5596,159.7074,29.499,4.6,68,1.604,0.86,10.5,6.616,0.078,49
53.0811,161.6233,10.0,4.3,28,1.796,1.06,11.52,1.915,0.116,24
52.7784,160.7397,32.417,4.3,96,1.289,0.45,8.9,5.639,0.054,99
11.0827,124.3483,10.0,4.6,49,4.169,0.55,5.57,1.904,0.092,37
3.2052,-31.2178,10.0,4.6,16,20.249,0.36,11.27,1.908,0.152,13
41.2186,71.9375,15.69,4.2,29,0.56,0.86,2.62,5.022,0.167,10
16.5297,-59.6704,10.0,4.2,21,1.347,0.58,5.22,1.893,0.264,4
-7.3356,127.6745,10.0,5.0,63,3.568,0.6,6.94,1.85,0.084,45
-22.3676,-65.8268,270.762,4.8,95,2.249,0.97,9.02,6.93,0.03,347
-57.223,-67.0247,10.0,4.6,33,2.321,0.54,7.43,1.92,0.109,25
-1.1241,-24.2305,10.0,4.5,12,11.935,0.34,9.93,1.942,0.18,10
53.1343,159.6823,65.679,4.4,48,0.633,0.84,8.92,7.664,0.076,50
20.7633,96.9288,10.0,4.2,29,1.931,0.67,8.04,1.899,0.124,20
54.5127,-159.8963,37.645,3.6,22,0.365,0.46,6.95,11.996,0.224,5
-3.5304,137.9967,92.368,3.9,16,1.105,0.75,4.93,7.882,0.182,8
34.5873,70.7146,10.0,4.4,53,1.306,0.65,8.39,1.894,0.082,42
-57.3621,148.6989,10.0,4.7,21,19.915,0.61,16.26,1.925,0.133,17
-2.472,139.582,46.472,4.1,19,1.121,0.88,6.9,8.584,0.166,10
52.9891,161.1981,10.0,4.1,24,1.54,0.89,12.52,1.968,0.117,20
52.6444,160.7219,10.0,4.5,38,1.313,0.81,9.49,1.9,0.118,21
51.4159,161.019,10.0,4.3,48,2.172,0.31,11.21,1.904,0.09,35
11.2197,124.411,10.0,4.3,26,4.282,1.17,13.76,1.921,0.133,17
-13.0448,166.3041,14.444,4.5,21,7.191,0.97,12.68,5.232,0.15,13
53.2679,159.797,58.308,4.6,107,0.733,0.73,8.53,6.989,0.046,139
53.1798,161.3413,10.0,4.1,30,1.63,0.4,9.38,1.873,0.124,18
51.4509,159.4171,24.648,4.7,41,1.644,0.92,10.98,5.882,0.096,33
-37.7257,176.3594,189.552,4.3,26,0.68,1.02,6.52,5.091,0.125,18
14.3101,120.5221,147.677,4.5,51,8.478,0.73,9.5,5.887,0.081,45
-7.3597,120.1887,435.121,4.0,14,2.37,0.72,14.22,11.315,0.211,6
19.102,145.697,145.203,4.1,28,3.841,0.4,9.76,9.129,0.106,24
