latitude,longitude,depth,mag,nst,dmin,rms,horizontalError,depthError,magError,magNst
-20.7731,-174.2402,10.0,4.6,21,4.395,0.9,8.85,1.943,0.122,20
34.5564,70.7886,10.0,4.7,44,1.366,0.85,9.49,1.892,0.093,35
-11.1395,165.0828,10.0,4.4,15,4.753,0.58,12.82,1.941,0.19,11
21.0542,121.9886,10.0,4.9,113,1.947,0.75,7.74,1.856,0.043,169
48.8986,156.1015,10.0,4.7,117,4.334,0.76,7.39,1.887,0.055,99
-52.603,140.0909,10.0,4.4,14,15.499,0.61,13.55,1.95,0.148,13
30.0685,138.7379,415.354,4.3,67,3.173,0.91,10.75,8.029,0.041,173
34.7251,32.5184,10.0,4.7,56,0.709,0.93,5.23,1.908,0.09,37
11.0286,-85.1706,218.702,4.5,33,0.222,0.64,9.28,2.886,0.057,90
-17.4618,-177.5031,394.174,4.6,104,3.148,0.87,10.83,7.746,0.042,175
-23.994,-69.4871,88.807,4.0,19,1.088,1.26,4.62,8.72,0.164,10
39.3799,143.5504,10.0,4.5,34,2.37,0.77,8.0,1.905,0.115,22
51.814,159.5999,10.0,4.5,27,1.344,1.13,9.38,1.72,0.14,20
34.3547,104.6723,10.0,4.2,25,5.761,0.62,14.14,1.926,0.132,16
-52.5538,28.2409,10.0,4.5,16,20.87,0.46,10.57,1.901,0.136,16
9.4054,40.0981,10.0,4.6,46,1.489,0.72,10.28,1.952,0.081,45
-60.0663,-62.3619,10.0,5.7,54,7.641,0.64,8.88,1.493,0.06,101
-29.6391,-177.4915,35.0,4.1,11,9.693,0.54,12.02,1.989,0.213,6
40.9719,142.9348,47.888,4.3,18,1.055,0.44,6.68,9.055,0.169,10
52.1774,160.103,32.47,4.5,45,1.226,0.74,9.44,5.956,0.087,39
36.5389,140.4701,63.208,4.6,59,1.821,0.77,7.61,7.472,0.051,116
-45.9818,95.6026,10.0,4.4,21,33.553,0.61,8.09,1.909,0.124,19
35.3261,133.2564,10.0,4.4,25,1.671,0.65,6.32,1.889,0.19,8
48.9808,156.1301,35.0,4.3,29,4.25,0.86,6.13,1.937,0.129,18
-3.8892,131.487,10.0,4.7,52,1.228,0.69,2.79,1.86,0.089,38
-0.1668,99.3304,65.856,5.2,167,4.917,0.8,8.28,6.671,0.037,240
51.431,-178.7977,28.369,3.7,29,0.123,0.74,5.36,3.804,0.115,19
36.9316,72.806,10.0,4.5,41,1.402,0.68,8.35,1.904,0.07,60
-55.4726,-26.1917,10.0,4.2,14,6.062,0.63,14.6,1.946,0.146,13
6.7996,-46.4776,10.0,4.3,14,6.359,0.91,13.25,1.985,0.143,14
-38.5674,175.6741,151.908,4.1,24,0.471,0.37,4.89,3.03,0.166,10
