latitude,longitude,depth,mag,nst,gap,dmin,rms,net,horizontalError,depthError,magError,magNst
52.12,160.419,35.0,4.8,145,89.0,1.931,0.68,us,8.88,1.912,0.038,221
51.5017,159.5624,29.95,4.7,78,124.0,1.624,1.13,us,9.49,5.604,0.05,122
-23.6016,-179.4998,534.399,4.4,16,188.0,6.261,0.38,us,15.12,21.066,0.17,12
19.3729,-109.0451,10.0,4.3,20,123.0,1.873,0.81,us,9.31,1.94,0.096,31
-24.7739,179.7681,513.574,4.1,18,147.0,11.115,0.6,us,19.55,18.352,0.135,15
52.4476,160.8111,10.0,4.4,26,117.0,1.435,1.2,us,4.95,1.902,0.143,19
60.366,-58.5403,10.0,4.5,34,139.0,5.15,0.52,us,9.74,1.968,0.101,29
-33.4082,-179.185,35.0,4.4,18,90.0,4.287,0.59,us,7.65,1.944,0.202,7
51.0955,157.9959,55.324,5.1,208,99.0,1.973,0.56,us,8.89,5.084,0.043,173
-5.0265,151.3343,144.05,4.5,42,61.0,1.171,0.88,us,8.96,7.422,0.093,34
-24.3335,69.3889,10.0,4.3,32,74.0,7.205,0.54,us,12.42,1.877,0.113,22
40.8435,142.9824,35.0,4.6,43,134.0,1.178,1.15,us,7.49,1.932,0.091,36
-4.3852,35.1531,10.0,4.6,18,132.0,3.518,0.66,us,7.14,1.954,0.165,11
52.568,160.714,10.0,4.5,38,121.0,1.334,0.74,us,10.12,1.909,0.091,35
-14.896,66.8835,10.0,4.5,34,139.0,45.783,0.5,us,16.61,1.925,0.099,30
52.5892,160.78,10.0,4.6,84,174.0,1.364,0.85,us,9.21,1.94,0.064,73
-2.2171,100.373,60.533,4.5,35,176.0,3.344,0.67,us,15.13,9.651,0.096,32
17.7259,-100.5754,47.365,4.0,41,126.0,0.528,0.8,us,5.34,8.033,0.08,42
44.4564,149.4049,35.0,4.7,116,137.0,4.902,0.58,us,9.97,1.91,0.057,95
-16.9336,-178.345,455.142,4.0,35,66.0,2.236,0.68,us,14.53,8.544,0.095,34
40.1561,69.0474,10.0,4.3,31,90.0,0.839,0.91,us,4.2,1.887,0.122,19
64.5247,-39.9652,10.0,4.2,50,138.0,4.201,0.62,us,7.38,1.511,0.065,66
7.0882,127.5859,10.0,4.0,21,96.0,1.992,0.56,us,5.14,1.836,0.164,11
-47.4197,-13.2132,10.0,5.2,56,74.0,10.366,0.6,us,10.28,1.877,0.069,68
-13.2588,167.1734,206.16,4.8,35,158.0,2.175,0.65,us,15.25,6.997,0.114,24
-21.1459,168.6612,10.0,4.3,14,164.0,1.845,0.92,us,7.75,1.738,0.168,10
-25.5645,179.6055,519.439,4.4,30,136.0,9.044,0.72,us,15.2,11.494,0.109,24
-57.6378,157.5389,10.0,4.6,25,106.0,3.244,0.4,us,11.1,1.904,0.128,18
52.9327,160.4591,63.578,4.3,57,109.0,1.677,0.67,us,12.66,6.504,0.072,54
-13.0448,166.3041,14.444,4.5,21,156.0,7.191,0.97,us,12.68,5.232,0.15,13
-57.3909,-67.7026,10.0,4.5,28,148.0,2.465,0.62,us,12.68,1.923,0.124,19
49.1729,157.7286,10.0,4.3,36,137.0,3.899,0.61,us,10.39,1.909,0.111,28
52.441,160.4984,10.0,4.3,16,209.0,1.266,0.77,us,10.03,1.999,0.147,13
51.3021,158.7695,50.95,4.2,18,167.0,1.726,0.39,us,12.56,9.128,0.146,14
50.933,157.8383,31.271,4.4,14,128.0,2.153,0.34,us,11.52,6.853,0.131,17
24.0837,121.8314,14.989,4.5,31,45.0,0.234,0.41,us,2.88,3.812,0.124,19
-27.5263,-176.2467,10.0,4.7,35,61.0,11.064,0.71,us,11.78,1.839,0.095,34
52.1655,160.3738,10.0,4.9,167,134.0,1.358,0.77,us,8.79,1.875,0.045,153
51.5862,159.1579,56.19,4.3,44,137.0,1.473,0.66,us,9.0,5.098,0.09,35
52.919,160.6041,35.0,4.3,33,162.0,1.186,0.66,us,12.66,1.901,0.116,21
51.3262,161.0457,10.0,3.9,17,130.0,2.251,0.43,us,8.15,1.95,0.121,18
-24.4339,179.8881,531.868,4.4,33,133.0,6.872,0.7,us,14.88,11.563,0.107,25
53.1959,160.5831,46.725,4.2,84,116.0,1.178,0.7,us,9.88,7.787,0.062,72
50.5088,157.8643,35.0,4.4,36,131.0,2.565,0.76,us,10.16,1.941,0.085,40
39.8128,143.098,41.582,4.6,80,122.0,1.836,0.55,us,8.64,7.118,0.067,66
52.4679,158.9129,68.956,4.7,48,120.0,0.579,0.94,us,9.11,6.905,0.087,40
54.3731,167.4906,10.0,4.3,43,130.0,4.271,0.81,us,10.62,1.886,0.07,58
0.0672,97.2173,10.0,4.2,18,219.0,3.117,0.73,us,11.23,1.976,0.176,9
49.1522,155.5654,64.685,4.8,66,134.0,4.183,0.95,us,9.65,6.88,0.03,345
1.5466,99.3953,166.311,4.4,40,177.0,1.233,0.39,us,11.98,7.332,0.09,36
51.8525,160.3791,10.0,4.1,25,144.0,1.58,0.55,us,11.85,1.936,0.135,15
29.6455,141.9378,30.674,4.0,22,198.0,2.55,0.42,us,13.92,8.552,0.15,13
-36.4262,-111.0316,10.0,4.6,12,177.0,33.015,0.5,us,18.85,1.853,0.181,9
52.2797,160.7404,38.454,4.8,85,123.0,1.475,1.23,us,8.79,5.559,0.036,238
5.5943,126.3364,57.556,4.3,19,178.0,1.209,0.49,us,11.02,10.491,0.16,12
49.1823,157.8409,10.0,4.3,32,136.0,3.88,0.88,us,10.35,1.887,0.114,23
29.2009,129.0443,10.0,4.2,34,103.0,2.453,1.16,us,6.67,1.904,0.125,18
17.2051,19.5011,10.0,4.4,55,79.0,14.257,0.85,us,10.96,1.931,0.076,50
13.8169,39.7946,10.0,4.3,27,72.0,3.746,0.57,us,9.34,1.907,0.125,18
5.1687,126.6937,9.873,4.4,32,62.0,1.285,1.22,us,6.37,4.3,0.102,30
-2.5818,101.9963,136.268,4.3,37,131.0,2.01,1.12,us,8.23,6.246,0.111,23
-10.2765,161.1285,71.424,5.2,95,96.0,1.431,0.42,us,10.36,6.01,0.049,138
-24.5531,-70.5644,26.298,4.3,20,178.0,1.073,0.95,us,4.54,7.321,0.16,11
53.8437,160.997,37.762,4.7,157,100.0,1.627,0.71,us,8.74,6.559,0.045,150
50.9353,158.3634,39.451,4.7,31,137.0,2.099,0.73,us,12.17,7.384,0.104,28
-15.8881,-72.0288,10.0,4.3,18,143.0,2.949,1.11,us,10.42,1.935,0.133,16
44.1832,-129.2613,10.0,4.2,60,205.0,1.828,0.6,us,9.55,1.969,0.086,38
53.1798,161.3413,10.0,4.1,30,117.0,1.63,0.4,us,9.38,1.873,0.124,18
-16.1959,177.7655,10.0,4.6,101,111.0,1.565,0.44,us,13.29,1.881,0.056,99
45.6434,151.3687,44.634,4.5,54,139.0,6.108,0.61,us,11.37,8.138,0.078,48
52.1134,162.0791,10.0,5.7,107,106.0,2.283,0.55,us,7.94,1.758,0.021,835
44.543,145.6776,189.34,4.1,19,142.0,2.254,0.35,us,10.26,4.316,0.165,10
-0.0936,123.2974,146.886,4.4,59,69.0,1.079,1.17,us,7.81,7.029,0.077,48
28.997,86.6568,10.0,4.3,26,163.0,3.966,0.85,us,12.53,1.939,0.119,21
37.4354,144.662,10.0,4.3,34,153.0,4.364,0.96,us,11.29,1.952,0.109,24
51.1354,159.4812,10.0,4.6,29,89.0,1.959,0.87,us,4.38,1.907,0.141,23
36.9357,141.2761,53.661,4.3,26,148.0,2.495,1.12,us,8.56,9.437,0.148,13
-20.4628,-178.2959,561.719,4.8,77,42.0,4.385,0.7,us,12.06,6.464,0.055,104
