latitude,longitude,depth,mag,nst,dmin,rms,horizontalError,depthError,magError,magNst
34.4855,139.4665,10.0,4.4,25,1.397,0.72,4.43,1.899,0.162,11
-34.9169,-110.9538,10.0,4.4,30,30.194,0.73,11.1,1.838,0.103,27
42.3653,144.4693,48.568,4.8,85,1.036,0.64,7.54,6.899,0.028,404
50.1074,158.717,10.0,4.8,43,2.92,0.85,9.44,1.482,0.088,40
50.2794,156.7642,68.468,4.5,69,2.892,0.9,11.47,7.356,0.056,94
6.9235,-73.1814,151.558,4.1,54,2.356,0.6,12.72,15.614,0.077,46
50.2483,158.8277,10.0,4.6,37,2.781,0.48,9.97,1.911,0.109,25
-10.9536,165.5544,10.0,4.1,17,4.746,1.07,8.91,1.681,0.166,11
18.6747,120.637,28.121,4.7,53,4.143,1.0,12.14,5.902,0.077,51
-8.4232,119.5816,182.437,4.3,34,1.425,1.29,6.83,7.129,0.119,20
13.3825,-89.8144,47.769,4.4,21,0.518,0.94,7.74,11.14,0.139,15
-20.6372,-178.0282,528.577,4.3,27,4.689,0.51,15.51,6.476,0.116,21
-18.3895,-178.1832,623.109,4.4,49,3.011,0.75,14.57,9.299,0.086,39
-19.1035,169.3791,222.925,4.2,30,3.931,0.5,9.69,6.777,0.112,22
-9.8142,118.9271,24.538,4.5,28,1.359,0.89,5.47,3.873,0.106,26
52.983,159.8563,59.222,4.3,28,0.73,0.7,12.13,8.503,0.101,28
28.0848,87.571,10.0,4.1,12,3.511,1.29,10.64,1.918,0.139,14
12.1739,-87.9686,38.535,4.4,26,1.062,0.92,4.57,10.363,0.074,52
12.1615,-88.2506,35.0,4.4,32,1.301,0.92,8.25,1.969,0.117,21
-19.0745,-67.225,237.87,4.0,26,1.951,0.68,9.99,8.921,0.212,6
51.5318,159.9153,10.0,4.3,22,1.684,0.61,6.48,1.885,0.142,14
54.6966,160.1413,10.0,4.1,38,1.895,0.73,10.4,1.908,0.086,38
55.3497,165.3096,10.0,4.3,59,4.553,0.95,13.87,1.928,0.077,48
51.4602,159.6865,10.0,4.8,154,1.69,0.98,8.43,1.869,0.042,178
-4.6583,125.1727,521.228,4.3,19,2.436,0.55,14.82,9.922,0.16,11
52.8568,159.5039,61.315,4.1,27,0.543,0.97,10.57,6.339,0.145,13
43.4104,147.8847,35.0,5.0,64,3.752,0.96,6.01,1.885,0.08,50
-5.5347,152.4522,10.0,4.4,21,1.292,0.57,12.37,1.265,0.098,30
53.4274,160.8714,31.291,4.6,54,1.396,0.84,8.4,3.003,0.084,42
-19.2563,-177.6303,570.339,4.2,22,3.974,0.55,21.55,13.505,0.132,16
-56.9882,147.4579,10.0,4.5,32,6.946,1.01,11.82,1.941,0.106,29
-6.1146,149.0611,10.0,4.3,17,3.456,1.03,8.68,1.774,0.143,14
51.4032,159.5752,26.928,4.2,14,1.72,1.16,11.08,7.352,0.216,7
