latitude,longitude,depth,mag,nst,gap,dmin,rms,net,horizontalError,depthError,magError,magNst
-3.1678,130.7028,22.49,4.8,72,61.0,1.564,0.59,us,5.72,4.73,0.069,68
14.9854,-60.2591,50.845,4.4,31,188.0,0.789,0.5,us,8.24,8.874,0.117,21
29.9566,84.4391,10.0,4.6,70,78.0,5.816,0.56,us,9.1,1.794,0.067,66
-18.6406,65.2615,10.0,4.4,21,95.0,2.104,0.7,us,7.55,1.834,0.156,12
52.8686,161.0934,10.0,4.7,72,165.0,1.487,0.92,us,11.34,1.931,0.037,220
1.9937,126.618,46.143,4.6,60,93.0,1.426,0.89,us,6.66,7.079,0.078,49
-24.2968,-179.9884,533.552,4.5,124,77.0,5.261,1.16,us,10.97,6.126,0.049,132
-20.1415,66.4213,10.0,4.5,16,133.0,47.502,0.54,us,17.26,1.904,0.181,9
39.6661,143.2604,10.0,4.9,62,129.0,2.021,0.83,us,6.09,1.877,0.054,109
52.8847,160.7586,10.0,5.3,89,106.0,1.283,0.65,us,8.32,1.859,0.04,209
18.6223,120.4538,23.166,4.4,41,105.0,4.215,0.46,us,10.21,5.762,0.098,32
-30.6072,-178.0686,41.31,5.2,68,69.0,1.363,0.83,us,10.02,5.916,0.071,65
49.7264,155.8592,65.055,4.6,51,132.0,3.577,0.71,us,11.78,8.734,0.089,38
51.0492,-178.8602,33.167,4.3,179,139.0,0.506,0.72,us,4.2,2.884,0.038,193
-53.5331,24.905,10.0,4.5,18,105.0,21.346,0.45,us,12.07,1.915,0.132,17
-4.6174,153.6788,99.665,4.4,41,119.0,1.569,0.57,us,9.87,7.088,0.095,32
-27.5818,-179.8993,471.278,4.1,13,123.0,9.969,0.33,us,21.34,11.711,0.165,11
13.8667,39.798,10.0,4.3,27,110.0,3.773,0.71,us,9.91,1.927,0.133,16
49.8017,157.3539,22.714,5.3,59,134.0,3.318,0.81,us,9.82,5.392,0.056,109
51.8133,161.2857,10.0,4.3,33,214.0,2.018,0.72,us,5.18,1.988,0.116,21
-18.235,-178.0515,585.429,4.2,42,133.0,3.019,0.65,us,11.67,8.852,0.099,28
38.8671,70.5452,10.0,4.2,27,150.0,1.104,1.02,us,4.62,1.925,0.159,11
11.0423,123.8836,10.0,4.5,53,73.0,4.288,0.53,us,8.89,1.839,0.088,38
-17.4598,167.8046,35.0,4.8,30,158.0,2.083,0.46,us,4.93,1.93,0.107,27
7.147,126.8402,64.234,5.0,89,77.0,1.254,0.8,us,7.96,4.986,0.047,142
-7.8025,118.8538,38.505,5.0,77,33.0,1.474,0.84,us,5.91,4.599,0.074,63
-10.3674,161.3064,70.252,4.3,50,112.0,1.626,0.72,us,8.28,5.208,0.094,37
0.8027,-28.9079,10.0,5.1,71,32.0,9.598,0.93,us,10.52,1.823,0.049,136
16.44,-59.6951,10.0,4.5,42,160.0,1.322,0.82,us,7.53,1.937,0.099,30
35.7227,140.5713,53.007,4.1,15,228.0,0.464,0.55,us,8.31,9.604,0.213,6
3.0762,-31.3443,10.0,4.6,26,113.0,20.448,0.83,us,5.77,1.895,0.119,21
-6.1749,127.4623,411.927,4.5,45,83.0,2.934,0.59,us,11.97,9.109,0.089,37
52.8858,160.9343,35.0,4.2,19,155.0,1.389,0.81,us,7.96,1.99,0.136,15
23.8707,122.6608,10.0,4.5,40,79.0,0.674,1.15,us,2.89,1.889,0.115,22
50.089,155.7823,93.707,4.4,74,135.0,3.251,0.64,us,11.23,7.249,0.069,61
-52.3544,28.0513,10.0,4.5,13,105.0,20.645,0.85,us,12.72,1.666,0.163,12
41.1559,142.7514,53.76,4.3,37,150.0,0.911,0.9,us,3.15,8.324,0.116,21
-9.362,-71.6273,319.416,4.1,22,79.0,1.94,0.79,us,12.4,8.631,0.124,19
-10.7671,164.4381,10.0,4.4,27,128.0,4.614,0.62,us,10.09,1.92,0.123,19
-55.7996,-27.5909,91.138,4.6,24,67.0,5.337,1.21,us,11.79,8.509,0.119,23
3.1981,127.0838,35.0,4.4,20,105.0,2.211,0.59,us,8.43,1.801,0.154,13
1.6163,126.5285,32.622,4.6,65,105.0,1.186,1.06,us,6.49,5.583,0.072,58
23.9344,122.3253,10.0,4.4,41,74.0,0.709,0.67,us,2.77,1.891,0.11,24
52.1296,160.2566,20.861,4.4,24,164.0,1.328,0.88,us,11.35,7.104,0.13,17
